,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type,cat
1743,-0.16235977591612166,-0.5976632422664929,1.4010808851556862,-0.22677773488995337,0.23185167547302046,-0.3355281500242257,0.4450633610967502,-0.5724737513196865,0.1343159295171676,0.12560368603233318,0.8367387957600749,-0.24094935769733491,0.2846860473502662,0.9578191176706629,-0.40061373605710465,0.13943407233769542,0.9422819715812519,1.1683954235510243,0.0715233449294242,-0.14293733248382307,-0.9993131720126994,6.0,0.0,1.0
1744,0.5631766849940812,-1.0142864604130848,0.8495556593532906,-0.5577647078854073,-1.4137742360348193,-0.22233266855834147,0.11440439050040947,-0.22995927302461722,-0.4626183671466865,-1.2057440591633726,-0.474651650909258,-0.7269058132356019,1.7987251711768384,-0.9129358548108196,2.197092479563263,1.209975196332107,0.3583920726100308,-0.4991371254148521,-0.7370609458059356,-1.5542805682701384,-1.167011187636008,5.0,0.0,1.0
1745,1.0211643898508822,-0.9526346342101596,-0.5557259424664126,0.5596842564494462,-1.0863711220129408,-1.1238825350368318,-0.5835846207387653,-0.8748656923333898,0.5250815077644369,-0.18902366911734458,-0.8603547234590615,0.0020288700717988445,-0.059413753519409265,1.3782134935091983,-0.08660529241068674,0.8719095782286086,2.1631426694301688,1.0016421686544552,-0.36386819623576894,-0.3445577947390111,-1.5862562266942777,5.0,0.0,1.0
1746,-0.5482019444552138,-0.03961021723794478,-1.7660737583470203,-1.395790865516355,-0.2593143437817139,-0.9555556412079117,-0.7799300077486444,-0.04105236194013485,-1.08113543894597,0.017947284062782606,0.2196138796803887,-0.7269058132356019,-0.19705367386727962,-0.13520625950952928,-0.17224395885970972,0.13943407233769542,-0.5085959591957219,-0.23233191758030444,-0.4882657794258245,-0.7477987192493869,-0.49621912514277616,5.0,0.0,1.0
1747,-0.3980228459675837,-1.1696077049878966,0.003998886293676186,0.4893630649835541,1.0716795177479046,0.07151867376628619,0.14957788376400635,0.8715925039921916,-0.4309774265640548,-0.20611134390143956,0.8367387957600749,-0.24094935769733491,0.2846860473502662,0.9578191176706629,-0.40061373605710465,0.13943407233769542,0.9422819715812519,1.1683954235510243,0.0715233449294242,-0.14293733248382307,-0.9993131720126994,6.0,0.0,1.0
1748,0.40344370032331683,0.0036579744939308195,0.3747700682134543,-1.3364672910937598,-1.1439783409236741,-1.0768396632278925,0.7805409141125336,-0.44080735985172587,-0.33292872892064235,-0.2161563741571717,0.6053169522301922,-0.4231830285241849,-0.5411534747369551,-0.891916136018893,-0.3435212917577561,-0.5930414335532177,-0.24319145966334857,-0.5991890783527936,0.38251730290456176,-0.7477987192493869,0.3422709529737631,5.0,0.0,1.0
1749,0.9641116492785305,-0.30019044752813484,0.729423987900244,-0.6070212899139718,-0.08110198995824516,0.5639258204065416,-1.1067279639086027,0.3513818479982364,1.4044466154589115,0.5807686438410081,-0.8603547234590615,-1.0306285979470187,-0.33469359421514955,-0.8288569796431127,-0.0009666259616635636,0.8155653085446922,0.3406984393078726,-0.7659423332493998,-0.11507302985565777,-0.6805918984976576,-0.24467210170781528,6.0,0.0,1.0
1750,1.127368717654682,0.7673454901599362,0.4126016949364244,0.12364569744123866,0.14180394570167104,-0.1919327586408592,-0.695524654191638,0.1755448618322012,1.3487321510050487,-1.3379704432463255,0.14247326517042827,-0.9698840410047355,-0.12823371369334444,1.04189799283837,-0.3149750696080817,0.7592210388607757,1.030750138092043,0.6347850078819661,-0.6748621542109092,0.2603035920265523,-0.6639171407660849,6.0,0.0,1.0
1751,0.40344370032331683,0.0036579744939308195,0.3747700682134543,-1.3364672910937598,-1.1439783409236741,-1.0768396632278925,0.7805409141125336,-0.44080735985172587,-0.33292872892064235,-0.2161563741571717,-0.39751103639929686,-1.0913731548893022,-0.2658736340412144,-0.618659791723845,-0.2864288474584073,0.5338439601251103,0.6591838387467205,-0.8659942861873412,1.0045052188548396,-0.14293733248382307,0.7615159920320327,7.0,0.0,2.0
1752,0.365425656157189,-0.5656324515610037,0.8809555055783214,0.11856043450720186,-0.7157687052122338,-0.8769456905584895,-0.2822862924801588,-0.7080771001601738,0.533134725805438,-1.326298915423261,-0.8603547234590615,-0.5142998639376101,0.8352457287417472,1.4412726498849788,-0.3149750696080817,1.2663194660160233,1.437703704041682,0.6681356588612799,0.1337221365244534,0.05868312977136499,-0.8316151563893921,6.0,0.0,1.0
1753,-0.4479160739980468,0.9204409542781287,1.0600026887101344,0.3320661331307519,0.9736680785348132,-0.09698482865718533,2.608409036049054,-0.5641412893578529,-0.7851229567686698,-0.46955270595396104,0.14247326517042827,-0.6661612562933185,-0.4723335145630199,-0.8498766984350395,-0.20079018100938412,0.7028767691768594,0.44686023912082184,-0.43243582345622444,1.253300385234951,0.05868312977136499,-0.24467210170781528,7.0,0.0,2.0
1754,1.572244496694085,1.5230193497107767,0.3304062706038219,-0.845378810630723,-0.850281618797964,0.2226765041421479,0.5023523614961555,0.4354812472475291,-0.1371486049489775,0.14457578284195235,-0.6289328799291788,-1.0913731548893022,-0.2658736340412144,-0.6817189480996253,-0.40061373605710465,0.13943407233769542,-0.4024341593827725,-1.099448843042575,0.5691136776896465,-0.6805918984976576,0.5099689685970703,6.0,0.0,1.0
1755,1.572244496694085,1.5230193497107767,0.3304062706038219,-0.845378810630723,-0.850281618797964,0.2226765041421479,0.5023523614961555,0.4354812472475291,-0.1371486049489775,0.14457578284195235,-0.7060734944391399,-0.5446721424087517,-0.6099734349108901,1.987785338475075,-0.48625240250612783,0.928253847912525,0.4645538724229801,0.7848629372888783,-0.4882657794258245,-1.2182464645114919,-0.6639171407660849,6.0,0.0,1.0
1756,0.18734592297832922,-1.724723832806406,-0.10664349571063055,0.20151021353073575,-0.4131129324452964,0.5880953255757891,-0.6548303944649723,0.20950018487876768,0.44902383898665493,0.2313081845445016,-0.39751103639929686,-0.4231830285241849,-0.4723335145630199,0.5374247418321275,-0.08660529241068674,1.3226637356999398,1.5261718705524732,0.46803175298535993,0.009324553334397804,-0.6805918984976576,-0.9993131720126994,5.0,0.0,1.0
1757,0.10977526859428957,-2.0661839140798754,-1.4259906684652894,-0.3497883672962144,-0.9512861995814814,0.8074112610124189,-0.8023277734534707,0.05875047058855296,0.7684704171813469,-0.07196090410695308,-0.24322980737937527,-0.30169391463961837,-0.6099734349108901,0.663543054583688,-0.0009666259616635636,1.4353522750677725,1.75618910348053,0.6681356588612799,-0.30166940464074254,-0.6133850777459282,-1.418558211070969,5.0,0.0,1.0
1758,0.10977526859428957,-2.0661839140798754,-1.4259906684652894,-0.3497883672962144,-0.9512861995814814,0.8074112610124189,-0.8023277734534707,0.05875047058855296,0.7684704171813469,-0.07196090410695308,1.8395667843895633,-0.7876503701778853,-0.2658736340412144,-0.891916136018893,-0.5147986246558022,-1.0437955910245489,-1.1101794914691012,-0.699241031290735,-2.6030246936567694,-0.47897143624246946,0.09072392953880071,5.0,0.0,1.0
1759,0.18734592297832922,-1.724723832806406,-0.10664349571063055,0.20151021353073575,-0.4131129324452964,0.5880953255757891,-0.6548303944649723,0.20950018487876768,0.44902383898665493,0.2313081845445016,-0.474651650909258,1.7028764644557335,-0.8164333154326954,0.6845627733756148,-0.2864288474584073,2.8439590171656826,1.9154318031999538,0.45135642749570304,-0.30166940464074254,-0.6133850777459282,-0.9993131720126994,5.0,0.0,1.0
1760,1.3173602230648687,1.2201477601210728,0.5434804145882361,-0.9390482959287296,0.2520129780047694,-1.045274731574018,0.5875152818093848,1.7464207152059983,-1.4148322895292906,-0.4639823699612865,-0.6289328799291788,-0.36243847158190146,-0.8852532756066306,-0.009087946757968523,-0.40061373605710465,2.0551392415908527,1.1546055712071506,-0.11560463915270607,0.5691136776896465,-1.2182464645114919,-0.24467210170781528,6.0,0.0,1.0
1761,-0.19788528703261077,-0.6611634931669663,-0.273005821908556,-0.8325406879399991,0.15893264377927213,-1.0156791550635706,-0.15252970235076188,0.7925578891983258,-0.4841262895625904,-0.1125600947542634,0.6053169522301922,-0.24094935769733491,-0.2658736340412144,0.05397120961781176,-0.3435212917577561,0.026745532969862637,0.1460684729841322,0.03447329025424318,-0.36386819623576894,-0.14293733248382307,-0.24467210170781528,6.0,0.0,1.0
1762,1.572244496694085,1.5230193497107767,0.3304062706038219,-0.845378810630723,-0.850281618797964,0.2226765041421479,0.5023523614961555,0.4354812472475291,-0.1371486049489775,0.14457578284195235,-0.6289328799291788,-1.0306285979470187,-0.33469359421514955,-0.8288569796431127,-0.5433448468054765,-0.5930414335532177,-0.31396599287198146,-1.0327475410839104,1.502095551615062,-0.7477987192493869,0.4261199607854167,7.0,0.0,2.0
1763,1.5834967814976024,0.9158319150302282,-0.5746417843113631,0.49395036972219997,-0.08680668246654294,0.6079912941630634,-0.056252695353831594,0.035691875022877385,0.43309152237746923,-0.20694416255484618,0.06533265066046715,-0.7876503701778853,-0.12823371369334444,1.1469965867980039,-0.5433448468054765,-0.7057299729210506,-0.06625512664176642,0.7681876117992213,1.1289028020448952,-0.2101441532355524,-0.7477661485777385,6.0,0.0,1.0
1764,1.5214291998074023,0.8993447253867384,-0.43319398060291137,0.5610687458231093,0.02353116570390846,0.8150221736328039,-0.3753173017385502,0.04633147394506957,1.303329095978349,-1.1342749285797058,-0.39751103639929686,-0.4231830285241849,-0.4723335145630199,0.5374247418321275,-0.08660529241068674,1.3226637356999398,1.5261718705524732,0.46803175298535993,0.009324553334397804,-0.6805918984976576,-0.9993131720126994,5.0,0.0,1.0
1765,0.7644634616430012,1.1241800866761908,0.5373195393441489,0.4074828920164388,0.43182358468808113,0.24547061457179786,-0.2768339051840798,-0.7533252559053414,-0.6512380795683436,1.2760732065831202,-0.24322980737937527,-0.30169391463961837,-0.6099734349108901,0.663543054583688,-0.0009666259616635636,1.4353522750677725,1.75618910348053,0.6681356588612799,-0.30166940464074254,-0.6133850777459282,-1.418558211070969,5.0,0.0,1.0
1766,-0.22847814977539124,-1.570254878004918,0.2725152049339009,-1.018499575365266,-0.8242832639134113,1.6881798216242525,0.2105202169457567,0.2925548605711026,-0.19653582597784885,0.13375185364057018,-0.474651650909258,-0.11946024381276803,-0.40351355438908476,0.4743655854563472,-0.05805907026101215,1.4353522750677725,1.6500273036675805,0.46803175298535993,-0.30166940464074254,-0.5461782569941989,-1.418558211070969,5.0,0.0,1.0
1767,0.3512140784739291,0.8187947952247991,0.04560652212925821,-0.6875383178816677,0.02959119350622188,-0.35764146065433217,1.0973047755547451,-0.21561308216130437,-0.6753130085715274,1.090091082707837,0.14247326517042827,-0.11946024381276803,-0.6787933950848253,-0.7868175420592591,-0.14369773671003552,1.097286656964274,1.1192183046028341,0.267927847109477,0.38251730290456176,1.0667854410473039,-1.3347092032593153,5.0,0.0,1.0
1768,0.18338584184688816,0.8612849385295606,1.7111248781500772,-3.0348784859058138,0.32372018044006706,0.19124133487836376,-0.5810117825885229,0.15592603383941456,-1.0117297577553181,0.8528814212527043,-0.474651650909258,0.18426254089864882,-1.711092797693852,-0.8498766984350395,-0.22933640315905848,1.5480408144356053,0.49994113902729653,-0.8326436352080274,-0.30166940464074254,-1.0166260022563038,-0.41237011733112255,5.0,0.0,1.0
1769,-0.008727014882796907,-1.0102470349999997,1.384124420982585,0.6547478306927846,-0.7791035522342941,0.7749238514399646,-0.4200570967559569,0.9831466657611229,-0.3713360981917757,0.8016612117031843,0.3738951087003103,0.5487298825523491,-0.2658736340412144,-0.19826541588530955,-0.2864288474584073,0.13943407233769542,-0.24319145966334857,-0.9660462391252826,-0.36386819623576894,0.1930967712748237,1.432308054525263,7.0,0.0,2.0
1770,0.03618176410695209,-0.6962728434348143,1.4388297758140456,-0.6657611616378767,-0.1447961298016099,-1.1278710237331595,-0.408823511704914,-0.1267923556323641,0.0698972203035224,0.37267949222392605,0.4510357232102707,0.3057516547832157,-0.40351355438908476,0.9367993988787362,0.0846720404873594,0.13943407233769542,1.1546055712071506,0.267927847109477,-1.1102536953761024,-0.7477987192493869,0.3422709529737631,6.0,0.0,1.0
1771,-0.4477120961762798,-1.0064935050305424,1.1266073770615865,-1.6260992640564949,-0.7548095602340475,0.2536253666064575,-0.3717544155390718,0.10200819557793454,-1.9275176988871043,0.6493191960461127,-0.5517922654192184,-0.9698840410047355,-0.40351355438908476,-0.8498766984350395,-0.42915995820677905,0.5338439601251103,0.44686023912082184,-0.19898126660099064,0.7557100524747286,1.268405903302492,-0.8316151563893921,6.0,0.0,1.0
1772,0.5477288649275045,-1.09346659349703,0.2415385232060743,0.07514148045699832,0.4463204177517372,-0.998560120814962,-1.3351660063209978,0.9251646150989598,0.09503939070653969,0.30451990542937285,0.4510357232102707,0.3664962117254991,-0.40351355438908476,0.852720523711029,0.0846720404873594,0.08308980265377904,1.1015246713006759,0.267927847109477,-1.1102536953761024,-0.6805918984976576,0.3422709529737631,6.0,0.0,1.0
1773,0.8661550765041448,1.3505990668278676,-0.20836805071984607,-0.16353107987200757,1.2088709289025794,1.2520332751588243,1.642321075451652,1.036370282878044,0.20333152998420578,1.216041682451458,0.4510357232102707,0.3057516547832157,-0.40351355438908476,0.9367993988787362,0.0846720404873594,0.13943407233769542,1.1546055712071506,0.267927847109477,-1.1102536953761024,-0.7477987192493869,0.3422709529737631,6.0,0.0,1.0
1774,1.1886634710207629,-0.5700428617079092,0.5225305669789622,-0.6164606541855218,-0.42898904721793407,0.2862116802832895,-1.207036246042248,0.6855971106144028,0.9134640940609665,-0.2737474978644468,-0.24322980737937527,-0.909139484062452,-0.2658736340412144,-0.5135611977642112,-0.05805907026101215,0.13943407233769542,-0.29627235956982323,-0.7659423332493998,-0.36386819623576894,-0.8822123607528451,0.2584219451621094,6.0,0.0,1.0
1775,-0.041554061806165374,-1.0130083507610639,1.6053141645341196,-0.9318333703640335,-0.04246364951080918,0.5499941761147036,-0.1265197941146977,1.643215270477862,-0.16952309966441415,-0.8308721465573445,0.3738951087003103,0.9131972242060494,4.689163498482114,2.9757121216956333,-0.7431684018531971,-0.14228727608188654,0.3406984393078726,0.8682395647371629,0.1337221365244534,-0.8822123607528451,1.264610038901956,6.0,0.0,1.0
1776,1.3796441082497348,0.5815811904209386,-1.201121479666045,0.12476625385462012,0.19138155544246735,-0.4670347329245061,-0.33589190830741256,0.6663846517641427,0.9206893905117165,-0.5893682100583154,-0.474651650909258,-0.5446721424087517,0.21586608717633105,1.7986078693477336,0.3701342619841033,0.646532499492943,0.8361201717683027,1.4352006313855719,2.12408346756534,-0.41176461549074045,-0.5800681329544298,5.0,0.0,1.0
1777,-0.5985493947138533,-0.3112216023876341,-1.4335352233434975,-2.224628351141001,-2.0262671615113863,-0.5193557978268948,0.19824753177546547,-0.7202659967079469,-2.352611760800012,-0.024493713203717172,-0.5517922654192184,-0.9698840410047355,-0.40351355438908476,-0.8498766984350395,-0.42915995820677905,0.5338439601251103,0.44686023912082184,-0.19898126660099064,0.7557100524747286,1.268405903302492,-0.8316151563893921,6.0,0.0,1.0
1778,0.6036710737532694,0.3700166743059774,-0.35466427221128904,1.063097456775885,-0.3525840312688959,-0.27685620709184044,1.0795574652333428,-1.051143616761084,-1.0765231498922052,0.10277610411089425,-0.6289328799291788,-1.1521177118315855,0.2846860473502662,-0.7657978232673324,-0.6289835132544995,0.7028767691768594,0.6061029388402458,-0.8326436352080274,1.253300385234951,1.0667854410473039,0.4261199607854167,8.0,0.0,3.0
1779,0.5119206103487773,0.3634599767162209,-0.5027193550792379,0.8610361954468597,-0.4271254001077654,0.07404698530762406,0.73124166823481,-0.9670492612765745,-1.303439222508451,-0.11697549868847994,-0.6289328799291788,-1.1521177118315855,0.2846860473502662,-0.7657978232673324,-0.6289835132544995,0.7028767691768594,0.6061029388402458,-0.8326436352080274,1.253300385234951,1.0667854410473039,0.4261199607854167,8.0,0.0,3.0
1780,0.7966759237189694,-0.033162565217520694,-0.6708593538054124,-0.16165057740703498,-2.1210008776730884,0.3809747730128679,-0.4088458476433983,-2.3498252404799214,0.4939433078274768,-0.109043143746805,0.9138794102700354,-1.0306285979470187,-0.059413753519409265,-0.009087946757968523,-0.11515151456036093,0.928253847912525,0.6061029388402458,0.2012265451508123,0.1337221365244534,-1.0166260022563038,-0.5800681329544298,5.0,0.0,1.0
1781,1.6982138517199528,2.1173810152259374,-0.36478476538164156,-1.0272954623638004,0.7309304714446027,0.772013291278829,1.4737970665771318,1.4570163039126758,-0.17987269511112883,-1.206940350510399,-0.8603547234590615,-0.11946024381276803,0.35350600752420136,-0.7657978232673324,-0.14369773671003552,-0.9874513213406325,1.4907846039481567,-0.0655786626836983,1.6886919264001468,-0.6133850777459282,0.006874921727147083,4.0,0.0,0.0
1782,1.5720183614586374,1.1963787122547591,-0.5240490430448045,0.9863512013108997,0.2900681670450685,0.9776687321555797,-0.16284726282114143,0.10973268935538118,-0.10652655487081045,0.2814524587495064,0.9910200247799958,-0.7876503701778853,-0.40351355438908476,0.8001712267312121,-0.6289835132544995,2.393204859694351,0.4645538724229801,-0.0655786626836983,-1.048054903781076,-1.0838328230080332,0.7615159920320327,6.0,0.0,1.0
1783,1.7242806966007889,1.272235490138927,0.41939893719297233,1.1239817955512206,-0.18883483233119544,0.8496918768824373,0.07870157338254763,-0.11351462367823663,-1.5452192527138553,-0.8333100489463163,1.1453012537999168,0.670218996436916,0.5599658880460069,-0.8288569796431127,0.31304181768475453,-0.7620742426049669,-0.278578726267665,0.33462914906810465,0.32031851130953537,0.2603035920265523,-0.3285211095194689,6.0,0.0,1.0
1784,1.7304110816441127,1.3195092542971574,0.34691185868601576,1.1355369883788964,-0.24014029800594588,1.0260685977623119,-0.08387886161522194,-0.13739007485763371,-1.6561556834587023,-0.8984378943701995,-0.39751103639929686,-0.6054166993510351,-0.19705367386727962,0.28518811632900615,-0.5147986246558022,1.3226637356999398,0.19914937289060683,-0.4991371254148521,0.693511260879702,-0.47897143624246946,0.9292140076553399,7.0,0.0,2.0
1785,1.0020414908862736,0.4797449828635617,0.132551733059555,0.69138556645996,0.1240224287240387,0.39923212256858787,0.6233958591118574,-0.1742930624646925,-0.5601985630377658,-0.6978152481716334,0.9910200247799958,-0.7876503701778853,-0.40351355438908476,0.8001712267312121,-0.6289835132544995,2.393204859694351,0.4645538724229801,-0.0655786626836983,-1.048054903781076,-1.0838328230080332,0.7615159920320327,6.0,0.0,1.0
1786,0.43127742216635867,-0.8217346012267522,-0.2750478726194447,0.007662063869952015,-0.6054960555524169,0.46494284107465494,0.6059380898993116,-0.16679762817134922,0.1103932464212556,-0.9279670341864916,0.14247326517042827,-0.05871568687048459,-0.40351355438908476,-0.5976400729319182,-0.45770618035645344,-0.08594300639797016,-0.01317422673529176,-1.1327994940218888,-0.9236573205910203,-0.07573051173209372,1.0969120232786487,7.0,0.0,2.0
1787,-0.40473607818088964,-1.2173907195878513,0.2978370560336943,0.22579602390477738,0.2768493236617576,1.7403104576434425,-0.6845995717368732,0.8379663673056522,-1.30833069683275,-0.009835258955621116,-0.011807963849493291,-0.4839275854664683,-0.12823371369334444,-0.7027386668915521,-0.6575297354041739,1.097286656964274,0.7476520052575115,-1.2662020979391442,0.693511260879702,-0.6805918984976576,1.3484590467136095,7.0,0.0,2.0
1788,1.2558807921726556,0.7242371929898108,-0.6508886981852661,0.2783299346587393,-0.8184219729150796,0.27722148140596753,0.5586251732649437,-1.03063665092931,-0.6089884012751485,0.16782639146362618,0.7595981812501131,0.12351798395636537,-0.19705367386727962,0.4533458666644203,-0.6004372911048251,0.36481115107336104,0.11068120637981575,-0.2656825685596183,-0.36386819623576894,-1.285453285263221,1.264610038901956,5.0,0.0,1.0
1789,1.2290576503107737,0.7808603736940285,-0.6297568114100238,0.36878639897751364,-0.9156852549711373,0.3216104667527149,0.5414400980883014,-1.0147944282476842,-0.4886367932569224,0.23538964033209533,0.4510357232102707,-0.8483949271201686,-0.5411534747369551,-0.8078372608511859,-0.8573532904518946,-0.25497581544971937,1.2961546376244162,-1.2328514469598304,-0.8614585289959912,1.4028195448059506,1.3484590467136095,7.0,0.0,2.0
1790,1.6982138517199528,2.1173810152259374,-0.36478476538164156,-1.0272954623638004,0.7309304714446027,0.772013291278829,1.4737970665771318,1.4570163039126758,-0.17987269511112883,-1.206940350510399,1.6852855553696424,-1.0913731548893022,-0.12823371369334444,-0.8498766984350395,-0.40061373605710465,-0.25497581544971937,1.0661374046963594,0.23457719613012612,-0.4260669878307981,-0.47897143624246946,-1.167011187636008,5.0,0.0,1.0
1791,0.6161564716986796,-0.4800372797385781,0.6881537878786604,-1.08081803804039,-0.3665876128852022,0.3714179885065749,0.2457022796368585,1.099134523919016,0.024697266659374162,0.05463238423067206,-0.6289328799291788,-0.05871568687048459,-0.5411534747369551,-0.8078372608511859,-0.05805907026101215,-0.31132008513363574,0.022213039869024672,-0.13227996464236297,0.8801076356647841,-0.2101441532355524,-0.9993131720126994,5.0,0.0,1.0
1792,0.48066816444489374,-0.19146882048482794,-0.33348972387202724,0.2933298685778363,0.18288444812677654,-1.906559222713905,-0.33871816211567574,-0.1824274807821637,0.7123072365163294,0.060875059450428266,0.4510357232102707,-0.7269058132356019,0.2846860473502662,-0.8498766984350395,-0.0009666259616635636,-0.5366971638693013,0.6591838387467205,-0.5658384273734798,-0.11507302985565777,-0.00852369098036436,-0.07697408608450654,6.0,0.0,1.0
1793,0.7755264032505401,1.1632205858362155,0.06181034695632029,1.4701928469818715,-5.025445167808877,-0.8598755211288238,-1.3673526313255813,1.6532659410162807,1.7585794454588333,-0.577653411644005,0.14247326517042827,0.06277342701408194,-0.059413753519409265,2.628886761628841,0.1703107069363826,0.646532499492943,1.2607673710200997,1.835408443137375,0.32031851130953537,0.7307513372886578,-1.167011187636008,5.0,0.0,1.0
1794,0.8100644004607942,1.1395151873396818,0.07126241635237411,1.3871369497804567,-5.003613710158113,-0.8602862955918522,-1.554728389421373,1.63483444573966,1.7046738673355548,-0.736401361596525,-0.474651650909258,0.18426254089864882,-0.5411534747369551,-0.7237583856834788,0.22740315123573138,-0.42400862450146853,0.07529393977549932,-0.032228011704384475,0.6313124692846729,0.05868312977136499,-0.9154641642010458,5.0,0.0,1.0
1795,0.8415879207210887,1.1297444317282406,0.07128765136843998,1.2991548394364905,-5.0357177067577465,-0.8884634866099046,-1.4791028723938318,1.634513654665259,1.7537612420379312,-0.5590192130555356,-0.39751103639929686,0.18426254089864882,0.6287858482199417,0.1800895223693723,0.1417644847867082,-0.48035289418538496,0.5884093055380876,0.2012265451508123,-0.36386819623576894,-0.41176461549074045,-0.7477661485777385,6.0,0.0,1.0
1796,1.2424969652903184,0.6402008575643547,-0.7718120926823188,0.06884531328458747,-0.9395622431435987,0.008716711965871645,0.12790831693954646,-1.197225872158192,0.04613343359644312,0.7611555177155107,-0.08894857835945441,0.18426254089864882,0.009406206654525906,-0.8498766984350395,-0.5433448468054765,-0.19863154576580294,0.18145573958844863,-0.9660462391252826,-0.17727182145068696,0.596337695785199,1.264610038901956,5.0,0.0,1.0
1797,1.2739861700868047,1.2167877570288916,-0.931032850326814,-0.3772707812751442,-0.26425203962561417,0.612834414434121,0.4380065092076302,-0.5211299881090284,0.07361243935659356,0.5107707878361294,-0.24322980737937527,-0.5446721424087517,-0.33469359421514955,0.7581317891473587,-0.48625240250612783,0.36481115107336104,0.21684300619276506,-0.36573452149755975,0.32031851130953537,-1.285453285263221,0.6776669842203791,8.0,0.0,3.0
1798,1.2424969652903184,0.6402008575643547,-0.7718120926823188,0.06884531328458747,-0.9395622431435987,0.008716711965871645,0.12790831693954646,-1.197225872158192,0.04613343359644312,0.7611555177155107,-0.3203704218893364,-0.6661612562933185,-0.19705367386727962,2.092883932434709,0.4843191505828005,1.4353522750677725,1.0130565047898847,1.2350967255096519,-0.9858561121860469,-0.8150055400011162,-1.502407218882624,6.0,0.0,1.0
1799,1.4369859134452665,1.190120642935037,-1.0012523224572538,-0.108909488424316,0.3585760453009482,0.7440884863064166,0.5682374344970538,0.2862089604716687,0.6408904763455746,0.27871602914585014,-0.6289328799291788,-0.4839275854664683,-0.7476133552587604,0.34824727270478645,-0.45770618035645344,0.25212261170552824,0.8184265384661444,0.3012784980887908,1.0667040104498688,0.32751041277828163,-0.49621912514277616,6.0,0.0,1.0
1800,1.2739861700868047,1.2167877570288916,-0.931032850326814,-0.3772707812751442,-0.26425203962561417,0.612834414434121,0.4380065092076302,-0.5211299881090284,0.07361243935659356,0.5107707878361294,0.29675449419034916,-0.24094935769733491,-0.6787933950848253,0.9998585552545163,-0.20079018100938412,1.491696544751689,1.3315419042287326,0.6347850078819661,-0.8614585289959912,-0.8822123607528451,-0.9993131720126994,6.0,0.0,1.0
1801,1.103221072067065,1.048451564685989,-1.1608313175820433,0.03951962528587858,-0.13227711409697226,1.6368924739520478,-1.0293438006772768,0.244713473385675,-1.458229961956639,0.9773094891862087,1.6852855553696424,-1.0913731548893022,-0.6099734349108901,-0.8078372608511859,-0.40061373605710465,-0.9311070516567161,-0.8624686252388861,-0.1656306156216768,-0.9236573205910203,-1.4198669267666797,-0.8316151563893921,5.0,0.0,1.0
1802,0.6646116805743016,-0.21859678929291862,-0.2266327775763164,0.39887932063013304,1.742531631126083,1.0732009385656132,0.030089056119751493,1.6249848971867804,0.9726183356638874,0.39183728790237243,-0.3203704218893364,-0.6661612562933185,-0.19705367386727962,2.092883932434709,0.4843191505828005,1.4353522750677725,1.0130565047898847,1.2350967255096519,-0.9858561121860469,-0.8150055400011162,-1.502407218882624,6.0,0.0,1.0
1803,0.22098388898539406,-0.6518715639150814,-0.22555886561585456,0.5687461055365782,-0.5341260681196637,-0.9998554390151091,-0.09626551410577736,-0.03702431092051478,-0.5374137631998246,-1.00604525685221,-0.6289328799291788,-0.4839275854664683,-0.7476133552587604,0.34824727270478645,-0.45770618035645344,0.25212261170552824,0.8184265384661444,0.3012784980887908,1.0667040104498688,0.32751041277828163,-0.49621912514277616,6.0,0.0,1.0
1804,1.3119110961672076,0.9021366650905532,-0.04121951983413855,-0.11155611071118449,0.39974960938287346,-1.1335393198672896,-0.13401913540030724,0.44630233040890427,-0.6805209640335463,-1.392382832983644,0.29675449419034916,-0.24094935769733491,-0.6787933950848253,0.9998585552545163,-0.20079018100938412,1.491696544751689,1.3315419042287326,0.6347850078819661,-0.8614585289959912,-0.8822123607528451,-0.9993131720126994,6.0,0.0,1.0
1805,0.8697685838320348,0.28047422370152336,-0.2519219877382598,-0.7257912514069618,0.15769075083201897,-1.4704929822424821,-0.13179600236184744,-0.2722231341509977,0.9957717556784587,-0.38927785447918994,0.2196138796803887,-0.05871568687048459,0.49114592787207173,1.4622923686769056,0.25594937338540574,-0.08594300639797016,0.057600306473341106,0.9015902157164767,-0.36386819623576894,-0.9494191815045746,-0.9154641642010458,5.0,0.0,1.0
1806,0.06314319512547613,1.4867732441357506,2.8210708582204007,-0.5368893964798009,0.6999097584430749,-0.1410391606851826,-2.241881168768186,0.19455532714761106,-2.70565038882428,-0.6170332063554786,0.29675449419034916,0.24500709784093225,-0.8164333154326954,-0.42948232259650404,-0.2864288474584073,-1.212828400076298,0.004519406566866457,-0.09892931366304915,-0.4260669878307981,-0.8150055400011162,-0.9154641642010458,5.0,0.0,1.0
1807,-1.040669907344966,-0.22901134912032073,-0.46086731006554466,0.4115229533338457,0.46482865487833597,0.3712297949183537,0.5016509208886232,-0.5949790055572007,-2.3123292217259546,-0.9293629210543782,1.2224418683098786,-0.8483949271201686,0.7664257685678121,2.008805057267001,-0.08660529241068674,1.6607293538034382,1.2076864711136253,2.035512349013258,0.38251730290456176,1.7388536485645973,-1.418558211070969,6.0,0.0,1.0
